Directory,Filename,Part Identifier,Description,Distrib,P/N,USD,QTY,$402.86,Manufacturer,Notes,URL,,,,,,,,,,,,,,
./EM-xxxx - Electromechanical:,EM-ST17.AD_PRT,EM-ST17,NEMA 17 stepper motor,RobotDigg,7,$6.80,4,27.2,RobotDigg,Delta motor assembly- and one for extruder,http://robotdigg.com/product/7/NEMA17-Stepper-Motor-40mm-Long--1.2A,,,,,,,,,,,,,,
./Exxx - Electronic Circuit Assemblies:,EAT0001.AD_ASM,EAT0001,PCB assembly- auto-tool changer pcb,Seeed Studio,EAT0001,,4,0,,Still lining up panufacturing for these..,,,,,,,,,,,,,,,
./Exxx - Electronic Circuit Assemblies:,EHDMIFPC01.AD_ASM,EHDMIFPC01,PCB assembly- raspi to HDMI camera pass-through,Seeed Studio,EHDMIFPC01,,1,0,,Still lining up panufacturing for these..,,,,,,,,,,,,,,,
./Exxx - Electronic Circuit Assemblies:,EMC01.AD_ASM,EMC01,PCB assembly- motion controller board,Seeed Studio,EMC01,,1,0,,Still lining up panufacturing for these..,,,,,,,,,,,,,,,
./Exxx - Electronic Circuit Assemblies:,EOPTO01.AD_ASM,EOPTO01,PCB assembly- optical endstop switch board,Seeed Studio,EOPTO01,,3,0,,Still lining up panufacturing for these..,,,,,,,,,,,,,,,
./Exxx - Electronic Circuit Assemblies:,ERPIHAT01.AD_ASM,ERPIHAT01,PCB assembly- Raspberry Pi HAT,Seeed Studio,ERPIHAT01,,1,0,,Still lining up panufacturing for these..,,,,,,,,,,,,,,,
./Fxxx - Fasteners:,FHEX-M8-60L-HOBBED.AD_PRT,FHEX-M8-60L-HOBBED,M8 x 60mm Hobbed bolt,RobotDigg,156,$3.60,1,3.6,,3D printer extruder,http://robotdigg.com/product/156/Hobbed-M8-Bolt-for-Wade%27s-Extruder,,,,,,,,,,,,,,
./Jxxx - Jigs and test fixtures:,J0001 - RasPi camera lens focus adjuster.AD_PRT,J0001,Raspberry Pi lens focus adjuster,,,,,0,,Optional - Jig for adjusting Pi cam lens,,,,,,,,,,,,,,,
./Jxxx - Jigs and test fixtures:,J0002 - Carbon rod saw jig - Front mount.AD_PRT,J0002,Jig- carbon fiber rod saw- front mount (3D printed),,,,,0,,Optional - Jig for cutting carbon fiber rods,,,,,,,,,,,,,,,
./Jxxx - Jigs and test fixtures:,J0003 - Carbon rod saw jig - Rear mount.AD_PRT,J0003,Jig- carbon fiber rod saw- rear mount (3D printed),,,,,0,,Optional - Jig for cutting carbon fiber rods,,,,,,,,,,,,,,,
./Jxxx - Jigs and test fixtures:,J0004 - Carbon rod saw jig - L-bracket.AD_PRT,J0004,Jig- carbon fiber rod saw- L-bracket (3D printed),,,,,0,,Optional - Jig for cutting carbon fiber rods,,,,,,,,,,,,,,,
./Jxxx - Jigs and test fixtures:,J0005 - Rod End length Jig.AD_PRT,J0005,Jig- rod length matching mount (3D printed),,,,,0,,Optional - Jig for length matching carbon fiber rods,,,,,,,,,,,,,,,
./Mxxx - Miscellaneous:,MMAG01 - 0.5 dia x 0.375L.AD_PRT,MMAG01,"1/2"" OD x 3/8""T rare earth magnet",eBay/Magnet4us,,$0.50,12,6,China,,,,,,,,,,,,,,,,
./Mxxx - Miscellaneous:,MMAG02 - 0.25 dia x 0.125L x 0.25.AD_PRT,MMAG02,"1/4""OD x1/8""ID x1/4""T rare earth magnets",eBay/Magnet4us,,$0.50,9,4.5,China,Auto-tool changer,,,,,,,,,,,,,,,
,MMAG03 - 0.375 dia x 0.375L.AD_PRT,MMAG03,"5/16"" OD x 5/16""T N52 rare earth magnet",Revolution Machines,,,12,,China,Delta mechanism with MagnaArms,http://shop.revolutionmachines.com/5-16-N52-Magnet-Cylinder-Set-100-Piece-ND5-16-100pc.htm,,,,,,,,,,,,,,
./Mxxx - Miscellaneous:,MMIR01 - 57mm dia.AD_PRT,MMIR01,Mirror- round- 57mm,,,,,0,,Obsolete- for reference only,,,,,,,,,,,,,,,
./Mxxx - Miscellaneous:,MSPR01.AD_PRT,MSPR01,Springs,RobotDigg,71,$0.40,2,0.8,,3D printer extruder,http://robotdigg.com/product/71/Compression-Spring-for-Heatbed-and-Extruder,,,,,,,,,,,,,,
./Mxxx - Miscellaneous:,MNIT-000MM.AD_PRT,MNIT-000MM,Nitanol wire- for heated bed,,,,A/R,,,,,,,,,,,,,,,,,,
./Mxxx - Miscellaneous:,MKAPTON-000W.AD_PRT,MKAPTON,Kapton tape- for heated bed,,,,A/R,,,,,,,,,,,,,,,,,,
./PCBxxx - Printed Cicuit Boards:,PCB001 - EMC01 motion controller board.AD_PRT,PCB001,PCB- EMC01 motion controller board,,,,,0,,CAD only,,,,,,,,,,,,,,,
./PCBxxx - Printed Cicuit Boards:,PCB003 - RasPi Camera HDMI to FFC.AD_PRT,PCB003,PCB- RasPi Camera HDMI to FFC,,,,,0,,CAD only,,,,,,,,,,,,,,,
./PCBxxx - Printed Cicuit Boards:,PCB004 - MK2B Heated Bed.AD_PRT,PCB004,PCB- MK2B Heated Bed,,,,,0,,CAD only,,,,,,,,,,,,,,,
./PCBxxx - Printed Cicuit Boards:,PCB005 - Optical endstop board.AD_PRT,PCB005,PCB- Optical endstop board,,,,,0,,CAD only,,,,,,,,,,,,,,,
./PCBxxx - Printed Cicuit Boards:,PCB006 - End effector camera board.AD_PRT,PCB006,PCB- End effector camera board,,,,,0,,CAD only,,,,,,,,,,,,,,,
./PCBxxx - Printed Cicuit Boards:,PCB007 - Raspberry Pi Model B Plus HAT.AD_PRT,PCB007,PCB- Raspberry Pi Model B Plus HAT,,,,,0,,CAD only,,,,,,,,,,,,,,,
./PCBxxx - Printed Cicuit Boards:,PCB2000 - Modular tool - SMT nozzle pcb.AD_PRT,PCB2000,Modular tool - SMT nozzle pcb,,,,,0,,CAD only,,,,,,,,,,,,,,,
./Pxxx - Panels:,PC01 - Top plate.AD_PRT,PC01,Acrylic sheet- top cover and delta mechanism plate,Inventables,24112-14,$23.36,1,23.36,,Frame,https://www.inventables.com/technologies/black-acrylic-sheet,,,,,,,,,,,,,,
./Pxxx - Panels:,PC02 - Bottom plate.AD_PRT,PC02,Acrylic sheet- bottom plate,Inventables,24112-01,$11.21,1,11.21,,Frame,https://www.inventables.com/technologies/black-acrylic-sheet,,,,,,,,,,,,,,
./Pxxx - Panels:,PC03 - Delta motor plate.AD_PRT,PC03,Acrylic sheet- delta motor plate,Inventables,,,1,0,,May be 3D printed...,,,,,,,,,,,,,,,
./Pxxx - Panels:,PC04 - EMC01 cover plate.AD_PRT,PC04,Acrylic sheet- EMC01 cover plate,,,,1,0,,May be 3D printed...,,,,,,,,,,,,,,,
./Pxxx - Panels:,PG01 - MK2B Heated Bed glass.AD_PRT,PG01,"Glass plate (4mm / 3/16"" thick- 214x214mm L/W)",,,$5.00,1,5,,Cut locally. $5 where I live.,,,,,,,,,,,,,,,
./Pxxx - Panels:,PS01 - Steel plate.AD_PRT,PS01,Steel plate- custom- for heated bed- 214 x 214 mm,,,,1,0,,Trying to get a supplier.. I had mine done locally,,,,,,,,,,,,,,,
./Vxxx - Vacuum and Pneumatic:,VF01 - PTC 0.125 NPT for 4mm OD tube.AD_PRT,VF01,Push-to-Connect Tube Fitting for Air- Straight Adapter for 4mm Tube OD x 1/8 NPT Pipe,McMaster Carr, 5225k711 ,$2.30,2,4.6,,For 3D print head bowden tube,http://www.mcmaster.com/#5225k711,,,,,,,,,,,,,,
./Vxxx - Vacuum and Pneumatic:,VLM01 - Luer Lock male 10-32 UNF.AD_PRT,VLM01,Leur coupling- Nickel-Plated Brass Plug- 10-32 Male UNF Thread,McMaster Carr, 51465k151 ,$6.15,1,6.15,,For SMT vacuum nozzle rotation,http://www.mcmaster.com/#51465k151,,,,,,,,,,,,,,
./Vxxx - Vacuum and Pneumatic:,VLT18AWG - Luer Lock tip - 18AWG.AD_PRT,VLT18AWG,Luer lock blunt-tip needles / syringes,Amazon,,$0.07,1,0.07,,SMT nozzle,,,,,,,,,,,,,,,
./Vxxx - Vacuum and Pneumatic:,VP01 - Diaphragm 12V vacuum pump.AD_PRT,VP01,Vacuum Pump,Sparkfun,ROB-10398,$14.95,1,14.95,,,https://www.sparkfun.com/products/10398,,,,,,,,,,,,,,
./Vxxx - Vacuum and Pneumatic:,,VT01,Tubing- PTFE- 2mm ID- 4mm OD- 1mm Wall Thickness- Clear,McMaster Carr, 5733k52 ,$2.38,2,4.76,,For 3D print head bowden tube,http://www.mcmaster.com/#5733k52,,,,,,,,,,,,,,
./Xxxx - Extrusion Components:,XE2020-260.AD_PRT,XE2020-260,Extrusion- frame- top/bottom,Misumi,HFS5-2020-260,$3.03,8,24.24,,Frame,,,,,,,,,,,,,,,
./Xxxx - Extrusion Components:,XE2020-500.AD_PRT,XE2020-500,Extrusion- frame- sides,Misumi,HFS5-2020-500,$2.85,4,11.4,,Frame,,,,,,,,,,,,,,,
./Xxxx - Extrusion Components:,XEB505.AD_PRT,XEB505,Diagonal braces for extrusion (OR we can 3D print these),Misumi,HBLFSN5,$0.75,16,12,,Frame,,,,,,,,,,,,,,,
./Xxxx - Extrusion Components:,,XEH503,Extrusion- nuts (pre-insertion),Misumi,HNKK5-5,$0.19,100,19.3,,Frame.  Need to count actual amount of nuts.,,,,,,,,,,,,,,,
./Xxxx - Extrusion Components:,,XEH504,Extrusion- nuts (post-insertion),Misumi,,,,0,,Frame.  Use these for anything that gets bolted to the assembled frame.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
